Wavelength	Blue_Dragon_Flow_basalt_00000.asd.sco	Blue_Dragon_Flow_basalt_00001.asd.sco	Cape_Brenton_Anorthosite_00000.asd.sco	Cape_Brenton_Anorthosite_00001.asd.sco	Cape_Brenton_Anorthosite_00002.asd.sco	Hematite_particulate_00000.asd.sco	Hvalfj054_00000.asd.sco	Hvalfj054_00001.asd.sco	Hvalfj054_00002.asd.sco	Kilauea_basalt_particulate_00000.asd.sco	Kilauea_basalt_rock_00000.asd.sco	Kilauea_basalt_rock_00001.asd.sco	Nontronite_00000.asd.sco	Olivine_San_Carlo_125-250_00000.asd.sco	Olivine_San_Carlos_250-1mm_00000.asd.sco	San_Carlos_B_rock00000.asd.sco	San_Carlos_B_rock00001.asd.sco	San_Carlos_B_rock00002.asd.sco	San_Carlos_B_rock00003.asd.sco
2366	6.53219819068909E-02	9.06996130943298E-02	0.38633131980896	0.255629688501358	0.301474720239639	0.26898193359375	0.091874323785305	0.070523589849472	7.16817900538445E-02	0.100425809621811	0.065040335059166	5.72320222854614E-02	0.224033936858177	0.714555501937866	0.634409487247467	6.49202093482018E-02	0.268315523862839	0.139688894152641	 0.114828802645206 
2367	6.53451681137085E-02	9.07096564769745E-02	0.388412773609161	0.256915658712387	0.302888810634613	0.269100517034531	9.19165015220642E-02	7.02900066971779E-02	7.14886710047722E-02	0.100438833236694	6.50713667273521E-02	5.71638271212578E-02	0.222414523363113	0.714497089385986	0.634413301944733	6.48938119411469E-02	0.268230825662613	0.139605790376663	 0.114809580147266 
2368	6.53215348720551E-02	9.06933695077896E-02	0.390473037958145	0.258135825395584	0.304245114326477	0.269211262464523	9.19958278536797E-02	7.00089931488037E-02	7.12856203317642E-02	0.100413620471954	6.50703087449074E-02	5.71621432900429E-02	0.220829755067825	0.714497566223145	0.634420096874237	6.48964494466782E-02	0.268159300088882	0.139527097344398	 0.114741623401642 
2369	6.52939677238464E-02	9.06639099121094E-02	0.392399102449417	0.259286224842072	0.305562704801559	0.269281774759293	9.20277610421181E-02	6.97550773620605E-02	7.10872709751129E-02	0.10039034485817	6.50712251663208E-02	5.71823865175247E-02	0.219266250729561	0.714490592479706	0.634473085403442	6.48959428071976E-02	0.268048167228699	0.139444187283516	 0.114690378308296 
2370	6.52206987142563E-02	9.06074121594429E-02	0.394215852022171	0.260410159826279	0.30689749121666	0.269292026758194	9.20785591006279E-02	6.94742351770401E-02	7.09246620535851E-02	0.100319914519787	6.50271326303482E-02	5.72615191340446E-02	0.217674553394318	0.71441525220871	0.634540796279907	6.49246573448181E-02	0.267930805683136	0.139404535293579	 0.114655204117298 
2371	0.06521887332201	9.05673280358315E-02	0.395926684141159	0.261453300714493	0.308077812194824	0.269322901964188	9.20348167419434E-02	6.92194402217865E-02	7.07169398665428E-02	0.100297398865223	6.49994239211082E-02	5.72640895843506E-02	0.216135576367378	0.714357912540436	0.634572327136993	0.064918041229248	0.267821907997131	0.139327645301819	 0.114582642912865 
2372	6.52325004339218E-02	9.04987305402756E-02	0.397529810667038	0.262373000383377	0.309138149023056	0.269300550222397	9.18707400560379E-02	6.90171867609024E-02	7.04713016748428E-02	0.100311145186424	6.49712905287743E-02	0.05726183578372	0.214703291654587	0.714347362518311	0.634616255760193	6.49098232388496E-02	0.267668813467026	0.13922093808651	 0.114470422267914 
2373	6.52612745761871E-02	9.04844179749489E-02	0.399037331342697	0.263290256261826	0.310185074806213	0.269398927688599	9.18493717908859E-02	6.87602683901787E-02	7.02480226755142E-02	0.100314326584339	6.49635195732117E-02	5.72617016732693E-02	0.213153079152107	0.714344143867493	0.634659588336945	6.48653581738472E-02	0.2675721347332	0.139084756374359	 0.114394284784794 
2374	0.06534793227911	9.05125960707664E-02	0.400429606437683	0.264198631048203	0.311154454946518	0.269570678472519	9.18483883142471E-02	6.84509947896004E-02	7.00212344527245E-02	0.100306861102581	6.49674236774445E-02	5.72018101811409E-02	0.211580500006676	0.71432501077652	0.634674847126007	6.47961795330048E-02	0.267552703619003	0.138922482728958	 0.114309497177601 
2375	6.53609484434128E-02	9.04776230454445E-02	0.401689618825912	0.264954656362534	0.311983168125153	0.269607901573181	9.18601527810097E-02	0.068220853805542	0.069817416369915	0.10034417361021	0.064961351454258	5.72096705436707E-02	0.209958761930466	0.714249610900879	0.63469672203064	6.47744163870811E-02	0.267435997724533	0.138806566596031	 0.11424657702446 
2376	6.53592944145203E-02	9.04480889439583E-02	0.402846813201904	0.265634566545486	0.312738955020905	0.26965719461441	9.19698625802994E-02	6.80154114961624E-02	6.96321129798889E-02	0.100432962179184	6.49716779589653E-02	5.72884306311607E-02	0.208264142274857	0.714187443256378	0.634754598140717	6.47197291254997E-02	0.267252504825592	0.138662502169609	 0.114219903945923 
2377	6.53387904167175E-02	9.04248580336571E-02	0.403872162103653	0.266246259212494	0.313429415225983	0.269768595695496	9.19925197958946E-02	6.77702277898788E-02	6.94224238395691E-02	0.100411936640739	6.49807006120682E-02	5.72732537984848E-02	0.206540033221245	0.714086830615997	0.634743630886078	6.46980702877045E-02	0.267131596803665	0.138543397188187	 0.114148736000061 
2378	6.52593150734901E-02	9.03566107153893E-02	0.40473872423172	0.266728311777115	0.314016580581665	0.269840478897095	9.19657945632935E-02	6.75816386938095E-02	6.92207589745522E-02	0.100376695394516	6.49824067950249E-02	5.72271384298801E-02	0.204801827669144	0.713935017585754	0.634716331958771	6.47522583603859E-02	0.267009347677231	0.13849675655365	 0.114052385091782 
2379	6.52602687478065E-02	9.03232768177986E-02	0.405612498521805	0.267221421003342	0.314568489789963	0.269915819168091	9.19592976570129E-02	0.067309595644474	6.90082311630249E-02	0.100354932248592	6.49577677249908E-02	5.72102144360542E-02	0.203044235706329	0.713909327983856	0.634735882282257	6.47279024124146E-02	0.266955494880676	0.138408616185188	 0.114013738930225 
2380	6.53068199753761E-02	9.03473496437073E-02	0.406400233507156	0.26765102148056	0.315043598413467	0.270098686218262	0.091945007443428	6.69532492756844E-02	6.87680765986443E-02	0.100254543125629	6.49160444736481E-02	5.71545474231243E-02	0.201254352927208	0.7139852643013	0.634739458560944	6.46714195609093E-02	0.267002493143082	0.138297855854034	 0.114007532596588 
2381	6.52879849076271E-02	9.03140529990196E-02	0.40710324048996	0.26806429028511	0.315473437309265	0.270138472318649	9.19432789087296E-02	6.66587725281715E-02	6.85411840677261E-02	0.100209817290306	6.49306178092957E-02	5.71456700563431E-02	0.199391081929207	0.713910818099976	0.634773790836334	6.46301358938217E-02	0.266954034566879	0.138201057910919	 0.113962449133396 
2382	6.52723982930183E-02	0.09023467451334	0.407733052968979	0.268473654985428	0.315792977809906	0.270013213157654	0.091938428580761	6.63319751620293E-02	0.068339504301548	0.100230857729912	6.49462044239044E-02	5.71816489100456E-02	0.197474122047424	0.713793992996216	0.634904384613037	6.45601600408554E-02	0.266881942749023	0.138100117444992	 0.113940849900246 
2383	6.52601048350334E-02	9.02066007256508E-02	0.408343821763992	0.268831878900528	0.316191434860229	0.270052224397659	9.19550582766533E-02	6.60840347409248E-02	6.81012645363808E-02	0.100201241672039	0.064971461892128	5.72060868144035E-02	0.1955875903368	0.713773250579834	0.634917199611664	6.45115152001381E-02	0.266816586256027	0.138000905513763	 0.113875843584538 
2384	6.51617124676704E-02	9.01676937937737E-02	0.408852607011795	0.269112288951874	0.316645383834839	0.270160287618637	9.20001640915871E-02	6.59186989068985E-02	6.78200498223305E-02	0.10009553283453	6.50746673345566E-02	5.72467483580112E-02	0.193609416484833	0.713662385940552	0.634786188602448	6.44716769456863E-02	0.266682326793671	0.137925818562508	 0.113747976720333 
2385	6.51654303073883E-02	9.01592001318932E-02	0.409333288669586	0.269411116838455	0.316959917545319	0.27020537853241	0.092002309858799	6.56636729836464E-02	6.76177069544792E-02	0.100124590098858	6.50801211595535E-02	5.72424829006195E-02	0.191708192229271	0.713647902011871	0.634822905063629	6.44241347908974E-02	0.26664674282074	0.137788817286491	 0.113663755357265 
2386	6.52935057878494E-02	9.02196243405342E-02	0.409797638654709	0.269696205854416	0.317208111286163	0.270286321640015	9.19850841164589E-02	6.54076859354973E-02	6.74464181065559E-02	0.100243620574474	6.50125071406364E-02	5.72174526751041E-02	0.189834833145142	0.713810205459595	0.634906053543091	6.43821656703949E-02	0.266673654317856	0.137553453445435	 0.113581463694572 
2387	6.53207898139954E-02	9.02186706662178E-02	0.410204529762268	0.269910007715225	0.317414522171021	0.270309835672379	9.19866934418678E-02	6.51771277189255E-02	0.067206434905529	0.100259400904179	6.49899989366531E-02	5.72183802723885E-02	0.188011810183525	0.713787794113159	0.634945631027222	6.43330365419388E-02	0.266653746366501	0.137489259243011	 0.113521002233028 
2388	6.53112754225731E-02	9.01940912008286E-02	0.410533249378204	0.270087391138077	0.31749039888382	0.270212650299072	9.19535905122757E-02	6.49071484804153E-02	6.69771954417229E-02	0.100294440984726	6.49298653006554E-02	5.72094731032848E-02	0.186203449964523	0.713666915893555	0.635095059871674	6.42691776156425E-02	0.26664412021637	0.137537971138954	 0.113477103412151 
2389	6.53256848454475E-02	9.01731327176094E-02	0.410811096429825	0.270269632339478	0.317662239074707	0.270280331373215	9.19739603996277E-02	6.46230950951576E-02	6.67661055922508E-02	0.100350499153137	6.49306178092957E-02	0.057173490524292	0.184481382369995	0.713632881641388	0.635146081447601	6.42570331692696E-02	0.266674846410751	0.137429296970367	 0.11341517418623 
2390	6.53305575251579E-02	9.01330858469009E-02	0.411028414964676	0.270403176546097	0.317891776561737	0.270470052957535	9.20742079615593E-02	6.43637180328369E-02	6.65003061294556E-02	0.100341863930225	6.50065615773201E-02	0.057144321501255	0.182791501283646	0.713560223579407	0.635078251361847	6.42823129892349E-02	0.266692340373993	0.137316837906837	 0.113369852304459 
2391	0.065313346683979	9.00838151574135E-02	0.411257594823837	0.270550042390823	0.318031519651413	0.270519465208054	9.20999944210052E-02	6.41272962093353E-02	6.63033425807953E-02	0.100387342274189	6.50343000888824E-02	5.71294277906418E-02	0.181301489472389	0.713535130023956	0.635070979595184	6.42519593238831E-02	0.266766756772995	0.137313216924667	 0.113333396613598 
2392	0.065292701125145	9.00259017944336E-02	0.411473840475082	0.270738780498505	0.318170428276062	0.270571887493134	9.20829698443413E-02	6.38797879219055E-02	6.61997199058533E-02	0.100552722811699	6.50605410337448E-02	0.057064700871706	0.179904371500015	0.713597118854523	0.635081946849823	6.42036274075508E-02	0.26696252822876	0.137221038341522	 0.113288700580597 
2393	6.52651116251946E-02	9.00128185749054E-02	0.411604970693588	0.270847022533417	0.318226158618927	0.270639181137085	9.21258628368378E-02	6.36141896247864E-02	6.60070553421974E-02	0.100573480129242	0.065049909055233	5.70592433214188E-02	0.178658783435822	0.713666081428528	0.635159075260162	6.41936063766479E-02	0.267037689685822	0.137162268161774	 0.113247267901897 
2394	6.52123242616653E-02	8.99876728653908E-02	0.411689341068268	0.270877540111542	0.318174004554749	0.270596414804459	9.21962559223175E-02	6.33748769760132E-02	6.57583922147751E-02	0.10048969835043	6.49981275200844E-02	5.71191199123859E-02	0.177614733576775	0.713772416114807	0.635284125804901	6.41971826553345E-02	0.267040342092514	0.137316286563873	 0.113205552101135 
2395	6.51872605085373E-02	8.99835750460625E-02	0.411778271198273	0.270908355712891	0.318160951137543	0.270639419555664	9.21896770596504E-02	6.30946904420853E-02	6.55489638447762E-02	0.100479230284691	6.49813935160637E-02	5.71574307978153E-02	0.176679596304893	0.713788211345673	0.635364711284637	6.41476437449455E-02	0.267107218503952	0.137293204665184	 0.113169625401497 
2396	6.51471316814423E-02	9.00525823235512E-02	0.411805510520935	0.27093443274498	0.318160116672516	0.270798832178116	9.21474918723106E-02	6.27372115850449E-02	6.53670728206635E-02	0.100441470742226	6.49609565734863E-02	5.72312287986279E-02	0.175874978303909	0.7137371301651	0.635443866252899	6.41067624092102E-02	0.267140656709671	0.137058302760124	 0.113145388662815 
2397	6.51620849967003E-02	9.00193378329277E-02	0.411781251430511	0.270888656377792	0.318074852228165	0.270888417959213	9.21767428517342E-02	6.24562613666058E-02	6.51434361934662E-02	0.100429780781269	6.49648532271385E-02	5.72019293904305E-02	0.175156489014626	0.713771462440491	0.635528385639191	6.40581548213959E-02	0.267223209142685	0.137037664651871	 0.11311624199152 
2398	6.52472749352455E-02	8.99039283394814E-02	0.411776274442673	0.270807921886444	0.317922651767731	0.270956516265869	9.22133922576904E-02	6.22582323849201E-02	6.48950487375259E-02	0.100453987717628	6.49958327412605E-02	5.71087710559368E-02	0.174582421779633	0.713842451572418	0.635622560977936	6.39186426997185E-02	0.267416417598724	0.137123763561249	 0.113126575946808 
2399	6.52451440691948E-02	8.99531468749046E-02	0.411719292402267	0.270746946334839	0.317804336547852	0.271038919687271	0.092217929661274	6.19964674115181E-02	6.46650418639183E-02	0.100489854812622	0.06501604616642	5.70938512682915E-02	0.174162447452545	0.713912606239319	0.635781228542328	6.38759583234787E-02	0.26752507686615	0.137149676680565	 0.113099992275238 
2400	6.52110651135445E-02	9.00505185127258E-02	0.411541074514389	0.270602732896805	0.317668735980988	0.271120756864548	0.092253640294075	6.16876855492592E-02	6.44290372729301E-02	0.100590601563454	6.50555267930031E-02	5.70516437292099E-02	0.173880711197853	0.714115023612976	0.636036396026611	6.39385730028152E-02	0.267573714256287	0.137256219983101	 0.112991318106651 
2401	6.52736872434616E-02	9.00974273681641E-02	0.411405026912689	0.270528614521027	0.317512303590775	0.271196961402893	9.23010110855103E-02	6.14065639674664E-02	6.41618520021439E-02	0.100571192800999	6.50594979524612E-02	5.70317544043064E-02	0.173688039183617	0.714157998561859	0.636159598827362	6.39401450753212E-02	0.26771292090416	0.137273326516151	 0.112988255918026 
2402	6.53630644083023E-02	9.02757719159126E-02	0.411321818828583	0.270524859428406	0.317389458417892	0.271275728940964	0.092320516705513	6.11218549311161E-02	6.38761818408966E-02	0.10045762360096	6.50271251797676E-02	5.70742040872574E-02	0.173690438270569	0.714006423950195	0.636205852031708	0.063923791050911	0.267879277467728	0.137162268161774	 0.113040156662464 
2403	6.53473660349846E-02	9.02819335460663E-02	0.411149322986603	0.270428538322449	0.317193895578384	0.271348208189011	9.22989100217819E-02	0.060854084789753	6.36652484536171E-02	0.100450448691845	6.50367066264153E-02	5.70593737065792E-02	0.173722788691521	0.714039385318756	0.636276602745056	6.38705641031265E-02	0.267975658178329	0.137157842516899	 0.113052479922771 
2404	6.53538852930069E-02	9.00946408510208E-02	0.410928696393967	0.270333647727966	0.316936612129211	0.271393030881882	9.23153981566429E-02	6.06195256114006E-02	6.34617805480957E-02	0.10042031109333	6.50589838624001E-02	5.69918043911457E-02	0.17378731071949	0.714108288288116	0.636285543441772	6.37820959091187E-02	0.268130421638489	0.137243941426277	 0.113117940723896 
2405	6.53563812375069E-02	9.00609716773033E-02	0.410673201084137	0.270177721977234	0.316611886024475	0.2714783847332	9.23074260354042E-02	6.03655464947224E-02	6.32157549262047E-02	0.100413650274277	6.50545060634613E-02	5.69939315319061E-02	0.173979595303535	0.714167714118958	0.636401414871216	6.37346804141998E-02	0.268235772848129	0.137210473418236	 0.113142624497414 
2406	6.52157291769981E-02	9.00519117712975E-02	0.410338491201401	0.269941598176956	0.316187351942062	0.271572232246399	9.21449810266495E-02	6.00924231112003E-02	6.30131512880325E-02	0.10053052008152	6.50752857327461E-02	5.70470653474331E-02	0.174357742071152	0.714351654052734	0.636637091636658	6.36697560548782E-02	0.268190413713455	0.137125089764595	 0.113126970827579 
2407	6.52254372835159E-02	9.00376588106155E-02	0.409995466470718	0.269721180200577	0.315846383571625	0.271649241447449	9.21705588698387E-02	5.98183982074261E-02	6.28333240747452E-02	0.100536726415157	6.50798752903938E-02	5.70586957037449E-02	0.174702063202858	0.714412808418274	0.636737287044525	6.36629685759544E-02	0.268261641263962	0.137134596705437	 0.113103419542313 
2408	6.54070749878883E-02	9.01013165712357E-02	0.409577280282974	0.269461363554001	0.315505564212799	0.271770596504211	9.23827663064003E-02	5.95431514084339E-02	0.062612384557724	0.100412361323833	6.50202110409737E-02	5.70760853588581E-02	0.175077274441719	0.714338183403015	0.6367147564888	6.37381821870804E-02	0.268439173698425	0.13711853325367	 0.113062150776386 
2409	6.54199793934822E-02	9.00859758257866E-02	0.409208625555038	0.269194096326828	0.315064907073975	0.271837055683136	9.24258977174759E-02	5.92864342033863E-02	0.062354389578104	0.100416168570518	6.49832040071487E-02	5.70286251604557E-02	0.175538435578346	0.714354991912842	0.636733710765839	6.37397468090057E-02	0.268496781587601	0.137059658765793	 0.113037250936031 
2410	6.53709918260574E-02	8.99910032749176E-02	0.408871978521347	0.26890304684639	0.31464484333992	0.271840482950211	9.24687087535858E-02	5.90334385633469E-02	6.21192678809166E-02	0.100496411323547	6.49845451116562E-02	5.69381266832352E-02	0.176102682948112	0.714389204978943	0.636760234832764	6.37081190943718E-02	0.268504500389099	0.137073501944542	 0.113001771271229 
2411	6.53466731309891E-02	8.99664685130119E-02	0.408465415239334	0.26859912276268	0.314169049263	0.271900027990341	9.24639850854874E-02	5.87568432092667E-02	6.19256049394608E-02	0.100500248372555	6.49859085679054E-02	5.68863563239574E-02	0.176587447524071	0.714317202568054	0.636791229248047	6.36928230524063E-02	0.268552273511887	0.137031853199005	 0.112950459122658 
2412	6.52252361178398E-02	8.99423509836197E-02	0.408045798540115	0.268286317586899	0.313542485237122	0.271940112113953	9.22777503728867E-02	5.85194528102875E-02	6.17044381797314E-02	0.100530661642551	6.49590492248535E-02	5.67916519939899E-02	0.177112102508545	0.714171230792999	0.636803209781647	6.36346712708473E-02	0.268564939498901	0.13687689602375	 0.11291129887104 
2413	6.52431845664978E-02	8.99332240223885E-02	0.407605230808258	0.267956793308258	0.312989979982376	0.272018492221832	9.22888815402985E-02	5.82577586174011E-02	6.14850297570229E-02	0.100520692765713	6.49995282292366E-02	5.67186549305916E-02	0.177600756287575	0.714230477809906	0.636922478675842	6.36292770504951E-02	0.26859986782074	0.136822581291199	 0.112899430096149 
2414	6.54080435633659E-02	8.99834632873535E-02	0.407091230154037	0.267584949731827	0.312446564435959	0.272146552801132	9.24630463123322E-02	5.79029992222786E-02	6.13469518721104E-02	0.100401446223259	6.50928243994713E-02	5.66649027168751E-02	0.178043738007545	0.714367806911469	0.637086093425751	6.36818036437035E-02	0.268704891204834	0.136828720569611	 0.112866781651974 
2415	6.53964504599571E-02	8.99973884224892E-02	0.406600087881088	0.267274975776672	0.311920642852783	0.272248804569244	9.24615114927292E-02	5.76218105852604E-02	6.11181333661079E-02	0.100389719009399	6.51030540466309E-02	5.66258728504181E-02	0.178445592522621	0.714367628097534	0.637110829353333	6.37011677026749E-02	0.268673986196518	0.136781826615334	 0.11277798563242 
2416	0.065317340195179	9.00010541081429E-02	0.406138062477112	0.267026633024216	0.311420321464539	0.27238067984581	9.24275368452072E-02	0.057391457259655	6.07918426394463E-02	0.100434847176075	6.51237890124321E-02	5.66250532865524E-02	0.178855612874031	0.71447765827179	0.637158751487732	6.37597590684891E-02	0.268579483032227	0.13672536611557	 0.112726882100105 
2417	0.06532371789217	0.089992567896843	0.405644416809082	0.266649544239044	0.310911238193512	0.272485017776489	9.24367755651474E-02	5.71236647665501E-02	6.05270974338055E-02	0.100459448993206	6.51212707161903E-02	5.65903596580029E-02	0.179201021790504	0.714476466178894	0.637268364429474	6.37239366769791E-02	0.268495142459869	0.136654451489449	 0.112659394741058 
2418	6.52788579463959E-02	8.99942442774773E-02	0.405153542757034	0.266243517398834	0.310460597276688	0.27259150147438	0.092362068593502	5.68741261959076E-02	6.02662451565266E-02	0.100553311407566	6.50464445352554E-02	5.65112791955471E-02	0.179456010460854	0.71427845954895	0.637340247631073	6.36252537369728E-02	0.268288791179657	0.136601477861404	 0.11246594786644 
2419	6.52869343757629E-02	8.99327322840691E-02	0.404591083526611	0.265859514474869	0.309922188520432	0.272647500038147	9.23539698123932E-02	5.66754229366779E-02	6.00326173007488E-02	0.100559614598751	6.50383085012436E-02	5.65176382660866E-02	0.179774016141891	0.714218020439148	0.637351334095001	6.35637193918228E-02	0.268230229616165	0.136532202363014	 0.112377882003784 
2420	6.54214397072792E-02	8.97881612181664E-02	0.403969883918762	0.265371888875961	0.309290021657944	0.272638559341431	9.24159735441208E-02	5.64926825463772E-02	5.98103702068329E-02	0.100469283759594	6.50685131549835E-02	5.65741658210754E-02	0.180110320448875	0.714239418506622	0.637420952320099	6.34487941861153E-02	0.26826286315918	0.136398524045944	 0.112410128116608 
2421	6.54072985053062E-02	8.97261872887611E-02	0.403395116329193	0.264944821596146	0.308752536773682	0.272678971290588	9.25129055976868E-02	5.62671236693859E-02	5.95863945782185E-02	0.100499883294106	6.50680363178253E-02	5.66024594008923E-02	0.180388525128365	0.71416962146759	0.63744181394577	6.33556693792343E-02	0.268223583698273	0.136326149106026	 0.112315475940704 
2422	6.52940645813942E-02	8.96769911050797E-02	0.402745097875595	0.264600872993469	0.308234125375748	0.272697597742081	9.26756858825684E-02	5.60500510036945E-02	5.94043545424938E-02	0.100550904870033	6.50895237922668E-02	5.66572360694408E-02	0.180620640516281	0.714022755622864	0.637313723564148	6.32636547088623E-02	0.268260061740875	0.136298313736916	 0.112177699804306 
2423	6.52673169970512E-02	8.96188318729401E-02	0.402185946702957	0.264180928468704	0.307687669992447	0.272735416889191	9.26819294691086E-02	5.58332875370979E-02	5.92340044677258E-02	0.100570887327194	6.50840625166893E-02	5.66834546625614E-02	0.18081896007061	0.713925182819366	0.637290120124817	6.32057413458824E-02	0.268183767795563	0.136225163936615	 0.112124763429165 
2424	6.52389898896217E-02	8.95938277244568E-02	0.401749193668365	0.263704746961594	0.307181984186172	0.272847503423691	9.26598832011223E-02	5.56186400353909E-02	5.90432099997997E-02	0.100685946643353	6.50411695241928E-02	5.67171759903431E-02	0.181018233299255	0.713880658149719	0.637357771396637	6.32041096687317E-02	0.26796355843544	0.136151775717735	 0.112072184681892 
2425	6.52395635843277E-02	8.95757600665092E-02	0.401170402765274	0.263302236795425	0.306622982025146	0.272875964641571	9.26767662167549E-02	5.53094483911991E-02	5.88626712560654E-02	0.100733831524849	6.50123357772827E-02	5.67189753055573E-02	0.18116158246994	0.713804066181183	0.637337028980255	6.31617680191994E-02	0.267902076244354	0.136091142892838	 0.111938424408436 
2426	6.52969777584076E-02	8.95517989993095E-02	0.400523632764816	0.262908965349197	0.305947870016098	0.272833228111267	9.25374701619148E-02	5.49190528690815E-02	5.87224774062634E-02	0.100685276091099	6.49351179599762E-02	5.66789954900742E-02	0.181245863437653	0.713702917098999	0.63728791475296	6.31103739142418E-02	0.267871648073196	0.136008962988853	 0.111779876053333 
2427	6.52351751923561E-02	8.95172506570816E-02	0.399924159049988	0.262498825788498	0.305420070886612	0.272865414619446	9.25004035234451E-02	5.46904131770134E-02	5.85637129843235E-02	0.100676983594894	6.49668499827385E-02	5.66825680434704E-02	0.181335985660553	0.713571131229401	0.637182593345642	6.30471706390381E-02	0.267777532339096	0.135891109704971	 0.111700601875782 
2428	6.50576427578926E-02	8.95084366202354E-02	0.399255394935608	0.262106955051422	0.304940193891525	0.272887736558914	9.26526635885239E-02	0.054469920694828	5.83896674215794E-02	0.100729286670685	6.50759935379028E-02	0.056685458868742	0.181367486715317	0.713367819786072	0.636978447437286	6.29096999764442E-02	0.267793476581573	0.135811701416969	 0.111577890813351 
2429	6.50614127516747E-02	8.94791185855865E-02	0.398666381835938	0.261741310358047	0.30451500415802	0.272907793521881	9.26679819822311E-02	5.41894882917404E-02	5.81963323056698E-02	0.100706778466702	6.50632157921791E-02	5.66068515181541E-02	0.181369811296463	0.713169634342194	0.636863648891449	6.28679394721985E-02	0.267639398574829	0.135677173733711	 0.111499905586243 
2430	6.51766061782837E-02	8.94063264131546E-02	0.398205071687698	0.261380016803741	0.304288297891617	0.272961676120758	9.25650149583817E-02	5.40395230054855E-02	5.80041222274303E-02	0.100585632026196	6.50950595736504E-02	5.65053969621658E-02	0.181390210986137	0.712979793548584	0.636719644069672	6.29428178071976E-02	0.267260104417801	0.13544474542141	 0.111545667052269 
2431	6.51245415210724E-02	0.089331790804863	0.397577881813049	0.260969519615173	0.303817391395569	0.273000746965408	9.25923436880112E-02	5.38276061415672E-02	5.78496418893337E-02	0.10055285692215	6.50979354977608E-02	5.65457977354527E-02	0.181372657418251	0.712807714939117	0.636635363101959	6.28868713974953E-02	0.267122238874435	0.135307177901268	 0.111523941159248 
2432	6.50847926735878E-02	8.92670229077339E-02	0.396858364343643	0.260558634996414	0.303216904401779	0.273038744926453	9.26476269960403E-02	5.34503199160099E-02	5.76848313212395E-02	0.10055547952652	6.49775490164757E-02	5.65766245126724E-02	0.181321009993553	0.712639153003693	0.636691033840179	6.27888664603233E-02	0.267114967107773	0.135145723819733	 0.11144758015871 
2433	6.51187300682068E-02	8.91678407788277E-02	0.396286278963089	0.260141640901566	0.302673876285553	0.273087203502655	9.26580205559731E-02	5.32169565558434E-02	5.76020553708076E-02	0.100416645407677	6.50530830025673E-02	0.056582648307085	0.181218221783638	0.712539553642273	0.636632740497589	6.26596808433533E-02	0.266971588134766	0.135202780365944	 0.11133947968483 
2434	6.50106221437454E-02	8.91515091061592E-02	0.395699203014374	0.259799510240555	0.302140712738037	0.27317863702774	9.27379429340363E-02	5.30680045485497E-02	5.74555173516274E-02	0.100415892899036	6.50594234466553E-02	5.66398203372955E-02	0.181020945310593	0.712511777877808	0.636638641357422	6.26191794872284E-02	0.266867846250534	0.135239139199257	 0.111324027180672 
2435	6.50489032268524E-02	8.92434194684029E-02	0.395202726125717	0.259511440992355	0.301831632852554	0.273304015398026	9.28050205111504E-02	5.28672598302364E-02	5.71699514985085E-02	0.100441232323647	6.49743974208832E-02	5.65030463039875E-02	0.180881232023239	0.712444365024567	0.636591970920563	6.27224892377853E-02	0.266768306493759	0.135165244340897	 0.111247792840004 
2436	6.50627389550209E-02	8.92381891608238E-02	0.394803702831268	0.25933101773262	0.301517754793167	0.273344725370407	9.27672609686852E-02	5.25781325995922E-02	5.68864904344082E-02	0.10050306469202	6.50473907589912E-02	5.64528256654739E-02	0.180717781186104	0.712283253669739	0.636541426181793	6.27200081944466E-02	0.266582250595093	0.135073184967041	 0.111115895211697 
2437	6.49741962552071E-02	0.089164100587368	0.394269019365311	0.259098649024963	0.301034092903137	0.27340492606163	9.26942899823189E-02	5.23754358291626E-02	5.65495230257511E-02	0.100660428404808	6.51960894465446E-02	5.63949309289455E-02	0.180489882826805	0.712167739868164	0.636597096920013	0.062649093568325	0.26660430431366	0.134894698858261	 0.11094756424427 
2438	6.50177076458931E-02	8.90745148062706E-02	0.393788188695908	0.258818477392197	0.300779610872269	0.273444592952728	9.27171111106873E-02	5.21179549396038E-02	5.63171654939651E-02	0.100714862346649	6.51849284768105E-02	5.63092231750488E-02	0.180243715643883	0.712106049060822	0.636587858200073	6.25634789466858E-02	0.26654377579689	0.134750798344612	 0.110849507153034 
2439	6.50366097688675E-02	8.89455676078796E-02	0.39349028468132	0.258593261241913	0.300671190023422	0.273325383663177	9.26072001457214E-02	5.17291165888309E-02	5.62113672494888E-02	0.100734911859035	6.52369111776352E-02	5.63484355807304E-02	0.179849371314049	0.71206396818161	0.636452615261078	6.24262951314449E-02	0.266263902187347	0.134690091013908	 0.110810533165932 
2440	6.50011897087097E-02	8.88805985450745E-02	0.393088012933731	0.258366733789444	0.300504595041275	0.273249983787537	9.26191583275795E-02	5.15381060540676E-02	0.055997908115387	0.100627660751343	6.52363449335098E-02	5.62822297215462E-02	0.179364636540413	0.712029159069061	0.636329591274261	6.23188428580761E-02	0.266187280416489	0.134654268622398	 0.11068419367075 
