wvs	L_nont_mars	L_nont_moon	L_nont_europa	iof_mix_mars	iof_nont_moon	iof_nont_europa
1.7539999	27.373976	41.061886	7.8963394	0.69502597	0.69504158	0.69502599
1.756	27.261602	40.893344	7.8639245	0.69479332	0.69480927	0.69479332
1.758	27.165579	40.749327	7.836225	0.69460001	0.69461631	0.69459999
1.76	26.982161	40.474218	7.7833157	0.69443167	0.69444844	0.69443163
1.762	26.411654	39.618479	7.6187463	0.69415497	0.69417245	0.69415497
1.7640001	26.610596	39.916907	7.6761332	0.69396503	0.69398268	0.69396504
1.766	26.747255	40.121921	7.7155542	0.69368999	0.69370799	0.69369001
1.768	26.517841	39.777822	7.6493778	0.69346494	0.69348344	0.69346501
1.77	26.348747	39.524199	7.6006007	0.69327499	0.69329388	0.69327499
1.772	26.379751	39.570725	7.6095438	0.69293004	0.69294932	0.6929301
1.774	26.339041	39.509681	7.5978003	0.69263286	0.6926525	0.6926328
1.776	25.90209	38.854277	7.4717569	0.69234671	0.69236708	0.69234673
1.778	25.654905	38.483522	7.4004531	0.69202001	0.69204097	0.69201996
1.78	25.774776	38.663351	7.4350319	0.69169005	0.69171125	0.69169003
1.7819999	25.627226	38.44205	7.3924689	0.69127338	0.69129518	0.69127336
1.784	25.434502	38.152988	7.3368759	0.69082003	0.69084236	0.69082
1.786	25.481331	38.223256	7.3503842	0.69050005	0.69052278	0.69050002
1.788	25.584467	38.377982	7.3801346	0.69011999	0.69014306	0.69011997
1.79	25.366816	38.051534	7.3173504	0.6897767	0.68980048	0.6897767
1.7920001	25.175583	37.764709	7.2621875	0.68935	0.68937439	0.68934997
1.794	24.98517	37.479117	7.2072606	0.68894006	0.68896507	0.68894001
1.796	24.926523	37.391169	7.1903429	0.68853147	0.68855701	0.68853144
1.798	24.866579	37.301284	7.1730518	0.68808569	0.68811182	0.68808574
1.8	24.791019	37.187969	7.1512556	0.68760997	0.68763662	0.68760997
1.802	24.38481	36.578683	7.03408	0.687265	0.68729265	0.68726503
1.804	24.604246	36.907866	7.0973792	0.68687665	0.6869045	0.6868767
1.806	24.591524	36.888813	7.093709	0.68652149	0.68654991	0.68652151
1.808	24.53096	36.797992	7.0762382	0.68605003	0.68607894	0.68604997
1.8099999	24.535322	36.804571	7.0774975	0.68576503	0.68579462	0.685765
1.812	24.362389	36.545202	7.0276127	0.68540334	0.68543365	0.68540335
1.814	24.099531	36.150941	6.9517879	0.68495998	0.68499114	0.68496001
1.816	23.314631	34.97362	6.7253742	0.68453337	0.68456619	0.68453342
1.818	22.066029	33.10075	6.3652005	0.68410336	0.68413864	0.68410338
1.8200001	23.156685	34.736768	6.6798134	0.68373	0.68376426	0.68372998
1.822	23.169426	34.755917	6.6834888	0.68325005	0.68328492	0.68325002
1.824	23.534565	35.303656	6.7888174	0.68290658	0.68294157	0.68290659
1.826	23.573652	35.362319	6.8000922	0.68236006	0.68239557	0.68236005
1.8279999	23.31098	34.968349	6.7243218	0.68187713	0.68191375	0.68187717
1.83	23.222879	34.836232	6.6989079	0.68141493	0.68145237	0.68141499
1.832	23.015753	34.525576	6.6391592	0.68084855	0.68088699	0.68084857
1.834	22.88306	34.326577	6.600883	0.68033999	0.68037937	0.68033994
1.836	22.802555	34.205854	6.5776601	0.67966167	0.67970181	0.67966165
1.8380001	22.506538	33.76187	6.4922709	0.67899853	0.67904	0.67899855
1.84	22.481821	33.724831	6.4851408	0.67825283	0.67829506	0.67825284
1.842	22.140574	33.213004	6.386704	0.6775	0.67754371	0.6775
1.844	22.129118	33.195865	6.3833995	0.67671003	0.67675458	0.67671001
1.846	22.010336	33.017732	6.3491354	0.67570857	0.67575419	0.67570856
1.848	21.616385	32.426854	6.2354956	0.67460144	0.67464878	0.67460144
1.85	22.099312	33.151284	6.3748016	0.67361287	0.67365995	0.67361288
1.852	21.887318	32.833342	6.3136492	0.67237	0.6724185	0.67236997
1.854	21.70977	32.567074	6.2624335	0.67085172	0.67090154	0.67085166
1.8559999	21.431456	32.149653	6.1821508	0.66927344	0.66932486	0.66927347
1.858	21.59631	32.396993	6.2297049	0.66734568	0.66739778	0.66734566
1.86	21.219378	31.83165	6.1209745	0.6652958	0.66534982	0.66529582
1.862	21.159529	31.741938	6.1037102	0.66297831	0.66303358	0.66297828
1.864	21.142996	31.717204	6.0989408	0.66026525	0.66032169	0.66026524
1.8660001	20.829985	31.247759	6.0086493	0.65702139	0.65707991	0.65702137
1.868	20.675728	31.016452	5.9641523	0.65302999	0.65309022	0.65302998
1.87	20.750658	31.128933	5.9857669	0.64844284	0.64850419	0.64844281
1.872	20.095348	30.146066	5.7967353	0.64288592	0.64295083	0.64288594
1.874	18.92621	28.392464	5.4594841	0.63660006	0.63667064	0.63660006
1.876	17.345951	26.02219	5.0036397	0.62925997	0.62933895	0.62925999
1.878	18.978838	28.471651	5.4746652	0.62064997	0.62072403	0.62065003
1.88	18.962284	28.446961	5.4698896	0.61120151	0.61127747	0.61120151
1.882	18.756292	28.138138	5.4104691	0.59964011	0.59971897	0.59964011
1.8839999	18.236448	27.358551	5.2605143	0.58700303	0.58708627	0.58700306
1.886	17.469111	26.207747	5.0391665	0.57207263	0.5721617	0.57207258
1.888	17.111117	25.670987	4.9358988	0.55495	0.55504325	0.55494998
1.89	16.186129	24.283767	4.669076	0.53564144	0.53574235	0.53564148
1.892	15.328696	22.997917	4.4217396	0.51303113	0.51313982	0.51303112
1.8940001	14.426303	21.644669	4.1614332	0.48697959	0.48709693	0.48697952
1.896	13.4216	20.137971	3.8716156	0.46065405	0.46078149	0.46065404
1.898	12.862043	19.298981	3.7102048	0.43605002	0.43618375	0.43605002
1.9	12.330146	18.501444	3.5567729	0.41592302	0.41606302	0.41592302
1.902	12.004177	18.012746	3.4627435	0.40147876	0.40162323	0.40147875
1.904	11.542968	17.321135	3.3297026	0.39246	0.39261146	0.39246
1.906	11.447675	17.178348	3.3022141	0.38810001	0.3882545	0.38810001
1.908	11.331384	17.004023	3.2686687	0.38778425	0.38794274	0.38778426
1.91	11.423032	17.141571	3.2951055	0.39063695	0.39079704	0.39063694
1.9119999	11.370707	17.063131	3.2800117	0.39574	0.39590408	0.39574
1.914	11.707343	17.568114	3.3771183	0.40269748	0.4028603	0.40269751
1.916	11.855362	17.790156	3.4198163	0.41078737	0.41095166	0.41078738
1.918	12.050322	18.082595	3.4760542	0.41970291	0.41986807	0.41970286
1.92	12.119452	18.186291	3.4959955	0.4284439	0.42861156	0.42844385
1.9220001	12.542172	18.820364	3.6179345	0.43780441	0.43796977	0.43780439
1.924	12.715682	19.080624	3.6679854	0.44683998	0.44700633	0.44683995
1.926	12.981834	19.47985	3.7447596	0.45517449	0.45534046	0.45517447
1.928	12.998922	19.505483	3.7496889	0.4633584	0.46352711	0.46335835
1.9299999	13.113384	19.677186	3.782707	0.47064255	0.47081268	0.47064254
1.932	13.264858	19.904406	3.8264012	0.47789884	0.47806985	0.47789886
1.934	13.567897	20.358984	3.9138167	0.48437282	0.48454272	0.4843728
1.936	13.823992	20.74315	3.9876902	0.4905424	0.4907118	0.49054235
1.938	13.919975	20.887145	4.0153775	0.49656573	0.49673655	0.49656573
1.9400001	13.844292	20.773646	3.9935455	0.5022301	0.50240446	0.50223009
1.942	13.940284	20.917664	4.0212355	0.50766652	0.50784222	0.50766646
1.944	13.098543	19.655082	3.7784262	0.51309584	0.51328563	0.51309587
1.946	13.104485	19.664027	3.7801397	0.5180657	0.51825811	0.51806568
1.948	14.103985	21.163312	4.0684576	0.52292264	0.52310392	0.52292266
1.95	14.115012	21.17989	4.0716381	0.5274816	0.52766528	0.52748159
1.952	14.162896	21.251759	4.0854511	0.53180144	0.53198699	0.53180144
1.954	14.620958	21.938897	4.2175841	0.53576702	0.53594929	0.53576702
1.956	14.609427	21.921648	4.2142577	0.53954	0.53972484	0.53953998
1.9579999	14.647925	21.979449	4.2253633	0.54308987	0.54327679	0.54308989
1.96	14.619231	21.936463	4.2170858	0.54632436	0.54651416	0.54632437
1.962	14.455912	21.691547	4.1699748	0.54937003	0.54956457	0.54937003
1.964	14.318973	21.486201	4.1304727	0.55218145	0.5523805	0.55218139
1.966	14.492964	21.747256	4.1806626	0.55480492	0.55500426	0.55480492
1.9680001	14.66504	22.005439	4.2303004	0.55731757	0.55751717	0.55731758
1.97	14.711354	22.074984	4.2436595	0.55952886	0.55973048	0.55952882
1.972	14.460405	21.698635	4.1712708	0.56177289	0.56198082	0.56177287
1.974	14.452825	21.687344	4.1690841	0.56380243	0.56401323	0.5638024
1.976	14.694872	22.050496	4.2389059	0.5657513	0.56596143	0.56575128
1.978	14.381167	21.580021	4.1484137	0.56758506	0.56780266	0.56758502
1.98	14.449108	21.682018	4.1680117	0.56931289	0.56953234	0.56931282
1.982	14.602837	21.912696	4.212357	0.5710726	0.57129269	0.57107261
1.984	14.546681	21.828552	4.1961584	0.57267856	0.57290243	0.57267856
1.9859999	14.356626	21.543557	4.1413345	0.57431245	0.57454226	0.57431246
1.988	14.604251	21.915084	4.2127647	0.57590725	0.57613617	0.5759072
1.99	14.678501	22.026551	4.2341828	0.57738567	0.57761643	0.57738563
1.992	14.49628	21.753315	4.1816196	0.57891622	0.57915301	0.57891623
1.994	14.313005	21.478494	4.1287513	0.58045136	0.58069436	0.58045136
1.9960001	14.486365	21.738626	4.1787591	0.58197257	0.58221576	0.5819726
1.998	14.350544	21.534989	4.1395798	0.5834801	0.58372876	0.58348003
2	14.524419	21.795899	4.1897364	0.58499756	0.58524647	0.58499759
2.0020001	14.447001	21.679868	4.1674037	0.58639011	0.58664357	0.58639003
2.0039999	14.32287	21.493768	4.131597	0.58793496	0.58819398	0.58793493
2.006	14.348398	21.532156	4.1389608	0.58949636	0.58975819	0.58949634
2.0079999	14.474254	21.721036	4.1752658	0.59105995	0.59132278	0.59105994
2.01	14.451835	21.687504	4.1687989	0.59271256	0.59297912	0.59271255
2.0120001	14.441559	21.672182	4.1658344	0.59436021	0.59463031	0.59436022
2.0139999	14.392417	21.598566	4.1516585	0.59598122	0.59625572	0.5959812
2.016	14.417653	21.636517	4.1589384	0.59755138	0.59782872	0.59755136
2.0179999	14.424095	21.646273	4.1607966	0.5993999	0.59968055	0.59939987
2.02	14.234931	21.36262	4.1062298	0.60108004	0.6013679	0.60108002
2.0220001	14.16282	21.254547	4.0854287	0.60289719	0.60318998	0.60289717
2.0239999	14.319475	21.489626	4.1306176	0.60464998	0.60494315	0.60464998
2.026	14.345628	21.528952	4.1381617	0.60629757	0.60659373	0.60629751
2.0280001	14.283105	21.435266	4.1201267	0.6080176	0.60831864	0.60801764
2.03	14.049943	21.08562	4.0528679	0.60965743	0.60996716	0.60965744
2.0320001	14.243087	21.375436	4.1085825	0.61128382	0.61159304	0.61128379
2.0339999	14.198881	21.309232	4.0958309	0.61273492	0.61304882	0.61273489
2.036	14.118773	21.18917	4.0727229	0.6143412	0.61466057	0.61434113
2.0380001	13.903187	20.865897	4.0105348	0.61576338	0.61609164	0.61576339
2.04	14.117841	21.187989	4.072454	0.61714993	0.61747711	0.61714987
2.0420001	14.122905	21.195693	4.073915	0.61851882	0.61884981	0.61851882
2.0439999	14.153498	21.241695	4.0827403	0.61985869	0.62019292	0.61985871
2.046	14.115034	21.184112	4.0716443	0.62106005	0.62139916	0.62106
2.0480001	14.035741	21.065291	4.0487709	0.62221892	0.62256407	0.62221885
2.05	14.008259	21.024189	4.040844	0.62334623	0.62369632	0.62334621
2.052	13.870716	20.817998	4.0011678	0.62430007	0.62465785	0.62429999
2.0539999	13.87922	20.83088	4.0036211	0.62527999	0.62564192	0.62527993
2.056	13.898755	20.860313	4.0092564	0.62616008	0.6265259	0.62616004
2.0580001	13.835501	20.765565	3.9910092	0.62690637	0.62727831	0.62690628
2.0599999	13.693417	20.552576	3.9500241	0.62771121	0.62809166	0.62771114
2.062	13.639274	20.471502	3.9344056	0.62828506	0.62867173	0.62828501
2.0639999	13.409415	20.126862	3.8681002	0.62876004	0.62915825	0.62875993
2.066	13.687064	20.543484	3.9481909	0.62925631	0.62965132	0.62925621
2.0680001	13.613892	20.433882	3.927084	0.62957755	0.62997974	0.62957749
2.0699999	13.406783	20.123376	3.8673413	0.62989011	0.6303036	0.62989005
2.072	13.425001	20.150867	3.8725965	0.6301178	0.630536	0.63011777
2.0739999	13.495252	20.256408	3.8928607	0.63027624	0.63069759	0.63027621
2.076	13.456755	20.198834	3.8817563	0.63035253	0.63078045	0.63035249
2.0780001	13.378423	20.08151	3.8591604	0.63044338	0.63087927	0.63044331
2.0799999	13.216395	19.838642	3.8124216	0.63050007	0.63094688	0.63050001
2.082	13.197664	19.810724	3.807018	0.63050008	0.63095322	0.63050001
2.0840001	13.074337	19.625916	3.7714434	0.63048878	0.63095203	0.63048872
2.086	13.181921	19.787475	3.8024769	0.63051503	0.63098039	0.63051498
2.0880001	13.157793	19.751468	3.795517	0.63044882	0.63092089	0.63044874
2.0899999	13.09411	19.656133	3.7771466	0.6304101	0.63089054	0.63041006
2.092	12.796161	19.209404	3.6912	0.63029676	0.63079467	0.63029667
2.0940001	12.827189	19.256142	3.7001503	0.63011264	0.6306156	0.63011255
2.096	12.806162	19.224803	3.6940849	0.62993338	0.63044361	0.62993329
2.098	12.855074	19.298375	3.708194	0.62971014	0.63022493	0.62971
2.0999999	12.829776	19.260639	3.7008967	0.62938679	0.62990931	0.62938674
2.102	12.784301	19.192641	3.6877787	0.62905504	0.62958613	0.62905501
2.1040001	12.753681	19.146926	3.678946	0.62873009	0.62926922	0.62872998
2.1059999	12.765897	19.165472	3.6824703	0.62834632	0.6288919	0.62834628
2.108	12.67598	19.030821	3.6565325	0.62792129	0.6284778	0.62792122
2.1099999	12.510884	18.783406	3.6089084	0.62746013	0.62803122	0.62746006
2.112	12.573764	18.877966	3.6270473	0.62687761	0.62745327	0.62687755
2.1140001	12.544169	18.833805	3.61851	0.62646255	0.62704689	0.62646248
2.1159999	12.394281	18.609213	3.575273	0.62594228	0.62654131	0.62594223
2.118	12.359	18.556529	3.5650957	0.62550122	0.62610951	0.62550113
2.1199999	12.30426	18.474659	3.5493052	0.62514787	0.62576663	0.62514771
2.122	12.299827	18.468242	3.5480266	0.62492266	0.62554927	0.6249225
2.1240001	12.183131	18.293431	3.5143645	0.62478677	0.62542724	0.62478671
2.1259999	12.210147	18.334177	3.5221572	0.62488009	0.62552688	0.62488
2.128	12.235577	18.372544	3.5294929	0.62502762	0.62568077	0.62502754
2.1300001	12.219724	18.348981	3.52492	0.62530239	0.62596401	0.62530229
2.132	12.229214	18.363429	3.5276573	0.62572004	0.62638888	0.62571991
2.1340001	12.165858	18.268603	3.5093815	0.62621799	0.62689798	0.62621783
2.1359999	11.986706	18.000084	3.4577031	0.62678674	0.62748482	0.62678663
2.138	12.129106	18.213888	3.49878	0.62741016	0.62810778	0.62741001
2.1400001	12.106565	18.18028	3.4922776	0.6281057	0.62881246	0.62810561
2.142	12.094253	18.162019	3.4887261	0.62878225	0.62949768	0.62878215
2.1440001	12.028458	18.063539	3.4697471	0.62938903	0.63011641	0.62938893
2.1459999	11.950438	17.946721	3.4472413	0.62999343	0.63073371	0.62999334
2.148	12.012425	18.039924	3.465122	0.63044013	0.63118493	0.63043998
2.1500001	11.990279	18.006934	3.4587336	0.63082349	0.63157816	0.63082334
2.152	11.937829	17.928494	3.443604	0.63116456	0.6319312	0.63116446
2.154	11.892876	17.861315	3.4306371	0.63126672	0.63204526	0.63126665
2.1559999	11.88798	17.854226	3.4292243	0.63129125	0.63207919	0.63129116
2.158	11.843298	17.787469	3.4163353	0.63119462	0.63199484	0.6311945
2.1600001	11.756167	17.657054	3.3912017	0.63090349	0.63171932	0.6309034
2.1619999	11.621975	17.456056	3.3524921	0.63052344	0.63135872	0.63052337
2.164	11.304901	16.980746	3.2610285	0.63000344	0.63087265	0.63000332
2.1659999	10.483182	15.748479	3.0239942	0.62939018	0.63033899	0.62939003
2.168	11.072272	16.632437	3.193924	0.62863683	0.6295463	0.62863663
2.1700001	11.400545	17.125178	3.2886183	0.62783456	0.62872893	0.62783445
2.1719999	11.428991	17.168189	3.2968237	0.62691014	0.62781347	0.62691002
2.174	11.410286	17.140486	3.2914279	0.6258113	0.6267275	0.62581116
2.1760001	11.310669	16.991424	3.2626922	0.62471016	0.6256462	0.62471003
2.178	11.146374	16.745357	3.2152991	0.62345462	0.62441649	0.62345439
2.1800001	11.215695	16.849734	3.2352958	0.62201617	0.62298459	0.62201606
2.1819999	11.094468	16.668296	3.2003267	0.62055137	0.621543	0.6205512
2.184	11.107175	16.687773	3.2039919	0.6189113	0.61991473	0.61891111
2.1860001	11.088291	16.659871	3.1985445	0.61727514	0.61829333	0.61727492
2.188	10.81376	16.248504	3.1193533	0.61566567	0.61672325	0.61566555
2.1900001	10.827402	16.269371	3.1232882	0.61443797	0.61550742	0.61443778
2.1919999	10.907357	16.389685	3.1463521	0.61358139	0.61465582	0.61358119
2.194	10.86198	16.32198	3.1332626	0.61307798	0.61416953	0.6130778
2.1960001	10.813923	16.250252	3.1193998	0.61264018	0.61374938	0.61263998
2.198	10.779888	16.19957	3.1095822	0.61211028	0.61323595	0.61211002
2.2	10.726254	16.119492	3.0941105	0.6115702	0.61271481	0.61156999
2.2019999	10.669596	16.034891	3.0777669	0.61092689	0.61209107	0.61092669
2.204	10.633365	15.980938	3.0673158	0.61026123	0.61144313	0.61026105
2.2060001	10.302283	15.484722	2.9718113	0.60944468	0.610679	0.60944447
2.2079999	10.286769	15.461873	2.9673362	0.60852697	0.60977787	0.60852673
2.21	10.41872	15.660223	3.0053988	0.60763685	0.60888665	0.60763659
2.2119999	10.433884	15.683406	3.009773	0.60664429	0.6079071	0.60664402
2.214	10.374033	15.594071	2.9925082	0.60563029	0.60691551	0.60562999
2.2160001	10.252073	15.411604	2.9573278	0.60435023	0.60566651	0.60435
2.2179999	10.197803	15.330683	2.9416726	0.60296128	0.60430066	0.60296099
2.22	10.206237	15.343838	2.9441054	0.6014225	0.60277714	0.60142221
2.2219999	10.131795	15.232707	2.922632	0.59966036	0.60104195	0.59966013
2.224	10.055129	15.118252	2.900517	0.5978259	0.59923528	0.59782563
2.2260001	9.877521	14.852396	2.8492835	0.59591245	0.59736499	0.59591216
2.2279999	9.864967	14.834127	2.8456621	0.59401431	0.59548663	0.594014
2.23	9.8373172	14.793236	2.8376861	0.59197125	0.59346604	0.59197088
2.2320001	9.7842654	14.714242	2.8223825	0.58998415	0.59150552	0.58998383
2.234	9.7334576	14.638634	2.8077266	0.58789846	0.58944664	0.58789819
2.2360001	9.643365	14.50411	2.7817383	0.58576032	0.58734217	0.58576001
2.2379999	9.4738496	14.250447	2.7328396	0.58374035	0.58536999	0.58374003
2.24	9.4250893	14.177956	2.7187741	0.5814202	0.58307846	0.58141983
2.2420001	9.3851048	14.11867	2.7072399	0.57872631	0.58041234	0.57872593
2.244	9.3123663	14.010308	2.6862578	0.57559675	0.57731745	0.57559635
2.2460001	9.2323293	13.891097	2.6631701	0.57154922	0.5733075	0.57154879
2.2479999	9.0428936	13.607886	2.608525	0.56667068	0.56848989	0.56667023
2.25	8.9703116	13.500095	2.5875881	0.56055693	0.56241608	0.56055646
2.2520001	8.8244759	13.282529	2.5455198	0.55357246	0.55548852	0.55357197
2.2539999	8.5625753	12.891036	2.4699717	0.54512548	0.54712764	0.54512502
2.256	8.438371	12.706207	2.4341433	0.53577053	0.53782978	0.53577002
2.2579999	8.2817961	12.473049	2.3889773	0.52448655	0.52661253	0.52448598
2.26	8.061286	12.144158	2.3253686	0.51189755	0.51410859	0.51189702
2.2620001	7.7039833	11.610318	2.2223003	0.4973855	0.49972453	0.4973849
2.2639999	7.4833712	11.281739	2.1586621	0.48116464	0.48359431	0.48116399
2.266	7.1801572	10.829563	2.0711966	0.4625522	0.46510013	0.46255161
2.2679999	6.9041853	10.418284	1.991589	0.44404543	0.44670406	0.44404478
2.27	6.5886351	9.9476903	1.9005646	0.42549284	0.42828	0.42549207
2.2720001	6.2939202	9.5083267	1.8155506	0.40757732	0.4104891	0.40757659
2.2739999	6.0134108	9.0901937	1.7346343	0.39075472	0.3937905	0.39075394
2.276	5.7695144	8.7268332	1.6642795	0.37557947	0.3787285	0.37557864
2.2780001	5.5676201	8.4262961	1.6060405	0.36228658	0.36553428	0.36228573
2.28	5.3423112	8.0903962	1.5410475	0.35136148	0.35473453	0.35136058
2.2820001	5.1004541	7.7293959	1.4712808	0.34301877	0.34654795	0.34301782
2.2839999	5.1060249	7.7391978	1.4728876	0.33770632	0.34124081	0.33770539
2.286	5.0752787	7.6941371	1.4640185	0.33571995	0.33930159	0.33571898
2.2880001	5.1010868	7.733481	1.4714631	0.33728506	0.34089307	0.33728407
2.29	5.1621622	7.8253177	1.489081	0.34213949	0.34576598	0.34213848
2.2920001	5.258327	7.9693249	1.5168208	0.35063371	0.35427159	0.35063271
2.2939999	5.3183121	8.0586596	1.5341243	0.36216701	0.365853	0.36216599
2.296	5.5160064	8.3542034	1.5911515	0.3762821	0.37992911	0.37628107
2.2980001	5.7445128	8.6958256	1.6570668	0.391247	0.39483656	0.39124601
2.3	6.0192781	9.1065747	1.736326	0.40795601	0.41146482	0.40795501
2.302	6.2614192	9.468405	1.8061745	0.42424505	0.42769046	0.42424408
2.3039999	6.4658873	9.7738112	1.8651556	0.43961589	0.44301449	0.43961488
2.306	6.6657674	10.072472	1.9228133	0.45372941	0.45707932	0.45372845
2.3080001	6.8222161	10.306222	1.9679428	0.4658591	0.46917768	0.46585812
2.3099999	6.939324	10.481211	2.0017238	0.4759941	0.47929689	0.47599307
2.312	7.0640779	10.667836	2.0377107	0.48476315	0.48804421	0.48476212
2.3139999	7.1200911	10.751611	2.0538683	0.49154173	0.49483127	0.49154072
2.316	7.154783	10.803528	2.0638757	0.49736131	0.50066802	0.49736029
2.3180001	7.1841629	10.847645	2.0723505	0.50192102	0.50524666	0.50192001
2.3199999	7.2616095	10.963983	2.094691	0.50560771	0.50892978	0.50560671
2.322	7.2035691	10.877192	2.0779483	0.50855463	0.51193568	0.50855355
2.3239999	7.0864395	10.70185	2.0441608	0.51092503	0.51439496	0.51092394
2.326	7.1330472	10.772233	2.0576055	0.512482	0.51596239	0.51248093
2.3280001	7.2198809	10.903077	2.0826535	0.51324316	0.51671487	0.51324204
2.3299999	7.2084323	10.886585	2.0793509	0.51343614	0.51694699	0.51343502
2.332	7.1686343	10.82766	2.0678709	0.51308318	0.51664792	0.51308208
2.3340001	7.1432397	10.790414	2.0605452	0.51227705	0.51588932	0.51227587
2.336	7.0882449	10.708843	2.0446813	0.5110552	0.51473108	0.51105403
2.3380001	7.0247372	10.614549	2.0263617	0.50959506	0.51334035	0.50959385
2.3399999	7.0282228	10.62078	2.0273671	0.50797123	0.51175104	0.50796994
2.342	7.0221278	10.612698	2.0256088	0.50605592	0.50987572	0.50605465
2.3440001	6.9576106	10.517063	2.0069981	0.50371748	0.50760996	0.5037162
2.346	6.8958654	10.425658	1.9891866	0.50101758	0.5049826	0.50101623
2.348	6.839805	10.342844	1.9730152	0.49801949	0.50205506	0.49801808
2.3499999	6.7735432	10.244805	1.9539011	0.494647	0.49876034	0.49464556
2.352	6.5561565	9.9200994	1.8911933	0.49125714	0.49554637	0.49125564
2.3540001	6.46082	9.7784639	1.8636923	0.48799324	0.49238585	0.48799169
2.3559999	6.4618901	9.7814536	1.8640007	0.48473319	0.48916496	0.48473163
2.358	6.4061511	9.6991943	1.8479221	0.48177908	0.48628979	0.48177748
2.3599999	6.4105623	9.7071625	1.8491944	0.47890084	0.48344881	0.47889918
2.362	6.3722857	9.6510706	1.8381529	0.47626787	0.48088397	0.4762662
2.3640001	6.3263677	9.5835399	1.8249073	0.47358705	0.47827766	0.47358537
2.3659999	6.2811301	9.5170247	1.8118578	0.47102369	0.47578957	0.47102196
2.368	6.2232994	9.4316731	1.7951758	0.46825176	0.47310357	0.46824998
2.3699999	6.1299829	9.2931791	1.7682574	0.46509201	0.47005929	0.46509018
2.372	6.0798159	9.2194912	1.753786	0.461583	0.46663262	0.46158116
2.3740001	5.8898016	8.9361487	1.698974	0.45755091	0.4628048	0.45754893
2.3759999	5.9235704	8.9886257	1.7087147	0.45285803	0.45812137	0.45285602
2.378	5.8805213	8.9260205	1.6962966	0.44753399	0.45287341	0.44753199
2.3800001	5.7871273	8.7879916	1.6693558	0.44185343	0.44731514	0.44185135
2.382	5.6364656	8.5642049	1.6258954	0.43557264	0.44121425	0.43557044
2.3840001	5.3566078	8.1467238	1.545167	0.42892813	0.43489699	0.42892581
2.3859999	5.2916553	8.0516724	1.5264304	0.42207748	0.42814954	0.42207508
2.388	5.2908999	8.0529399	1.5262122	0.41526945	0.42137002	0.41526705
2.3900001	5.2284303	7.9616294	1.5081922	0.40866476	0.41486477	0.40866232
2.392	5.1315564	7.8186535	1.4802475	0.40249485	0.40883863	0.40249233
2.3940001	5.0560472	7.7076375	1.4584657	0.39690256	0.40336931	0.39689999
2.3959999	4.9884201	7.6083203	1.4389577	0.39205099	0.39863651	0.39204835
2.398	4.9312023	7.5244739	1.4224523	0.38800709	0.39470418	0.38800436
2.4000001	4.8540761	7.4106055	1.4002039	0.38482999	0.39167402	0.38482718
2.402	4.8444971	7.397852	1.3974407	0.38271844	0.38962343	0.38271558
2.404	4.8117839	7.3502411	1.3880039	0.38141291	0.38841822	0.38140999
2.4059999	4.7861502	7.3130584	1.3806094	0.38104751	0.3881509	0.38104452
2.408	4.7895544	7.3192477	1.3815913	0.38157638	0.3887421	0.38157335
2.4100001	4.7942904	7.3272886	1.3829573	0.382795	0.39002636	0.38279194
2.4119999	4.8105181	7.3524382	1.3876383	0.38461204	0.3918963	0.38460893
2.414	4.703874	7.1932476	1.3568754	0.3865798	0.39410977	0.38657656
2.4159999	4.6184105	7.0657909	1.3322222	0.38870775	0.39646075	0.38870437
2.418	4.766632	7.2888747	1.3749784	0.3907833	0.39837641	0.39078001
2.4200001	4.8073854	7.3508108	1.386734	0.39262167	0.4002297	0.39261832
2.4219999	4.8241205	7.376781	1.3915613	0.39419338	0.40185266	0.39419
2.424	4.8059183	7.3504064	1.3863106	0.39551795	0.40328298	0.39551452
2.4260001	4.8108947	7.3588711	1.387746	0.39655081	0.40438302	0.39654731
2.428	4.8158515	7.3673758	1.3891755	0.39730685	0.40520474	0.3973033
2.4300001	4.8219833	7.3777089	1.3909441	0.39781272	0.40577305	0.39780911
2.4319999	4.8182723	7.3733117	1.3898735	0.39820368	0.4062424	0.3982
2.434	4.7705287	7.3028903	1.3761009	0.39852131	0.40671348	0.39851752
2.4360001	4.7538501	7.279095	1.3712897	0.39875384	0.40704793	0.39875001
2.438	4.7397435	7.2591817	1.3672204	0.39891973	0.40731188	0.39891584
2.4400001	4.775157	7.3135648	1.3774354	0.39904943	0.40745244	0.39904549
2.4419999	4.7588065	7.2902944	1.3727187	0.39924064	0.40774678	0.39923661
2.444	4.7475014	7.2746382	1.3694577	0.39928743	0.40788776	0.39928337
2.4460001	4.6594103	7.1438025	1.3440465	0.39936261	0.40820149	0.39935834
2.448	4.6243659	7.0925717	1.3339373	0.39933684	0.40831906	0.39933252
2.45	4.6268939	7.0977404	1.3346663	0.39918938	0.40824258	0.399185
2.4519999	4.5968712	7.0541595	1.3260057	0.39878951	0.40797674	0.398785
2.454	4.6113483	7.077347	1.3301816	0.39835873	0.40759197	0.3983542
2.4560001	4.5330282	6.9613863	1.3075889	0.3977913	0.40725959	0.3977866
2.4579999	4.5442585	6.9797813	1.3108282	0.39714976	0.40666974	0.39714501
2.46	4.5901903	7.0502751	1.3240774	0.39638561	0.40588404	0.39638082
2.4619999	4.5664204	7.0162839	1.3172204	0.3954199	0.40504058	0.39541503
2.464	4.5490716	6.9919467	1.3122158	0.39442493	0.40415545	0.39441999
