"wvs,"	"L_mix_mars,"	"L_mix_moon,"	"L_mix_europa,"	"iof_mix_mars,"	"iof_mix_moon,"	iof_mix_europa
2.358	2.0841249	3.2725846	0.60117984	0.15673807	0.16407801	0.15673545
2.3599999	2.0997252	3.2973416	0.60567981	0.1568599	0.16421852	0.15685726
2.362	2.1000409	3.2991853	0.60577071	0.15695813	0.16438853	0.15695545
2.3640001	2.0988969	3.2988373	0.60544056	0.15712182	0.1646323	0.1571191
2.3659999	2.0968783	3.2971945	0.6048581	0.15724548	0.16483836	0.15724272
2.368	2.0916432	3.2907347	0.60334778	0.15737884	0.16506704	0.157376
2.3699999	2.0751932	3.2674743	0.59860241	0.15744836	0.16527247	0.15744547
2.372	2.0752942	3.2690429	0.59863132	0.15755749	0.16545838	0.15755454
2.3740001	2.0292056	3.2013431	0.58533645	0.15763942	0.16579815	0.15763635
2.3759999	2.0634232	3.2541059	0.59520668	0.15774907	0.16585132	0.15774601
2.378	2.0736854	3.2709548	0.5981667	0.15781674	0.1659562	0.15781364
2.3800001	2.067536	3.2632011	0.59639269	0.15785861	0.1660993	0.15785546
2.382	2.043254	3.2282595	0.58938807	0.1578978	0.16631481	0.15789455
2.3840001	1.9726809	3.1238868	0.56903023	0.15796159	0.16676262	0.15795817
2.3859999	1.9805052	3.1371314	0.57128704	0.15797073	0.16681769	0.15796726
2.388	2.0127792	3.1870617	0.58059669	0.15797799	0.16676298	0.15797454
2.3900001	2.021405	3.201528	0.5830847	0.15799713	0.16682529	0.15799362
2.392	2.0148983	3.1933013	0.58120757	0.15803903	0.16697823	0.15803546
2.3940001	2.0134075	3.1926149	0.58077729	0.15805362	0.1670814	0.15805
2.3959999	2.0117543	3.1916874	0.58030021	0.15810823	0.16722786	0.15810454
2.398	2.0101808	3.1908889	0.57984608	0.15816921	0.16738143	0.15816545
2.4000001	1.9959381	3.1710958	0.57573736	0.15823749	0.16760248	0.15823365
2.402	2.0035426	3.1840895	0.57793075	0.15828118	0.16769677	0.15827727
2.404	1.998248	3.1777305	0.57640326	0.15839398	0.16792489	0.15839001
2.4059999	1.9912567	3.1688314	0.5743863	0.15853313	0.1681902	0.15852909
2.408	1.991712	3.1711123	0.57451743	0.15867661	0.16842507	0.15867249
2.4100001	1.9890465	3.1687236	0.57374823	0.15881329	0.1686689	0.15880909
2.4119999	1.9883973	3.1693646	0.57356083	0.15897696	0.16893203	0.15897271
2.414	1.936346	3.092914	0.55854577	0.15913527	0.1694572	0.15913082
2.4159999	1.8932771	3.0299354	0.54612178	0.15934736	0.17000934	0.15934273
2.418	1.9455786	3.1100355	0.56120849	0.15950458	0.16998025	0.1595
2.4200001	1.955163	3.1260669	0.56397301	0.15967918	0.17020501	0.15967455
2.4219999	1.9565392	3.1297917	0.56436968	0.1598747	0.17049647	0.15986999
2.424	1.9446853	3.1136886	0.5609501	0.16004391	0.17083377	0.16003911
2.4260001	1.9432618	3.1132503	0.56053925	0.16017853	0.17107862	0.16017364
2.428	1.9430947	3.1147093	0.56049079	0.16030495	0.17130862	0.1603
2.4300001	1.9448701	3.1190881	0.56100261	0.16045142	0.17154945	0.16044638
2.4319999	1.9430427	3.1180782	0.56047523	0.16058178	0.17179466	0.16057665
2.434	1.9246221	3.0921728	0.55516124	0.16077944	0.17220967	0.16077417
2.4360001	1.9187133	3.0850549	0.55345654	0.16094203	0.17251667	0.16093667
2.438	1.9136416	3.0792145	0.55199325	0.16106132	0.17277439	0.16105585
2.4400001	1.9287666	3.1036803	0.55635595	0.16118281	0.17291186	0.16117731
2.4419999	1.922904	3.0966711	0.55466449	0.16132226	0.17319708	0.16131664
2.444	1.9200149	3.0941287	0.55383086	0.16148237	0.17348729	0.16147665
2.4460001	1.8856699	3.044419	0.54392338	0.16162261	0.17396007	0.16161669
2.448	1.8730666	3.0273367	0.54028744	0.16174855	0.17428365	0.16174249
2.45	1.8762616	3.0339632	0.5412088	0.16187614	0.17450525	0.16187001
2.4519999	1.8672257	3.0222594	0.53860199	0.16198627	0.17479213	0.16198
2.454	1.876782	3.0384472	0.54135835	0.16212883	0.17498742	0.16212251
2.4560001	1.8489552	2.9985772	0.5333311	0.16225319	0.17542473	0.16224668
2.4579999	1.857818	3.0137554	0.5358873	0.16236576	0.17559334	0.16235916
2.46	1.8815819	3.0512966	0.54274195	0.1624839	0.17566302	0.16247729
2.4619999	1.8778282	3.0475716	0.54165882	0.16260672	0.17593219	0.16259999
2.464	1.8763369	3.0472639	0.54122829	0.16268683	0.17614098	0.16267999
2.4660001	1.8674154	3.0358107	0.53865445	0.16281199	0.17645293	0.16280501
2.4679999	1.8631683	3.0313935	0.53742898	0.16289377	0.17668653	0.16288666
2.47	1.828072	2.9807069	0.52730471	0.16300069	0.17718387	0.16299334
2.4719999	1.8447313	3.007669	0.53210992	0.16309741	0.17727714	0.16309001
2.474	1.8396382	3.0020227	0.53064036	0.16316753	0.17751049	0.16316
2.4760001	1.850565	3.0204255	0.53379202	0.1632151	0.17759585	0.1632075
2.4779999	1.8371535	3.0023352	0.5299229	0.16325443	0.17786375	0.16324666
2.48	1.7941376	2.939846	0.51751417	0.16331225	0.17840059	0.16330418
2.4820001	1.7818986	2.9235361	0.51398331	0.16336576	0.17868793	0.16335751
2.484	1.8095902	2.9671421	0.52197087	0.16339326	0.17860801	0.16338501
2.4860001	1.789902	2.9396787	0.5162912	0.16346348	0.17897817	0.16345503
2.4879999	1.7932993	2.9468696	0.5172708	0.16348858	0.17910358	0.16348001
2.49	1.8128943	2.9783737	0.52292281	0.16350361	0.17907823	0.163495
2.4920001	1.8038956	2.9669943	0.52032661	0.1635371	0.17932065	0.16352833
2.494	1.7965563	2.958109	0.5182091	0.16359561	0.17957824	0.16358667
2.4960001	1.7893755	2.9494697	0.5161373	0.16366912	0.17985312	0.16366002
2.4979999	1.7905635	2.9534059	0.51647955	0.16371424	0.18002325	0.16370499
2.5	1.7918239	2.9574512	0.51684272	0.16379771	0.18023486	0.16378833
2.52	1.7451956	2.9096434	0.50338775	0.16500885	0.18340519	0.16499768
2.54	1.6950102	2.8579297	0.48890606	0.1659233	0.18650709	0.16590999
2.5599999	1.6535852	2.8207551	0.47695085	0.16678802	0.18967601	0.16677232
2.5799999	1.6160686	2.7909894	0.46612227	0.16737458	0.19270664	0.16735616
2.5999999	1.5867397	2.7750834	0.45765474	0.16776609	0.19560651	0.16774461
2.6199999	1.5340668	2.7258235	0.44245252	0.16792381	0.19891817	0.16789846
2.6400001	1.4985863	2.7041651	0.43220854	0.16770178	0.20174271	0.16767228
2.6600001	1.4437831	2.6556028	0.41638955	0.16679744	0.20453107	0.16676286
2.6800001	1.380665	2.5975628	0.39817071	0.16396752	0.20565736	0.16392714
2.7	1.2934108	2.5076904	0.37298769	0.15761716	0.2037275	0.15757001
2.72	1.1641931	2.3611995	0.33569735	0.14579141	0.19712801	0.14573602
2.74	1.0560941	2.247925	0.30449736	0.13586477	0.19279456	0.1358
2.76	0.96710971	2.1641333	0.27880955	0.12852221	0.19173226	0.12844646
2.78	0.89611616	2.1095773	0.25830936	0.12176609	0.19110245	0.12167862
2.8	0.85405208	2.0976012	0.24615282	0.11889589	0.19467678	0.11879533
2.8199999	0.83345393	2.1171987	0.24018683	0.11912524	0.20174025	0.11901
2.8399999	0.82247008	2.1518412	0.23699225	0.12077903	0.21066402	0.12064731
2.8599999	0.80955258	2.1856829	0.23323746	0.1223125	0.2201515	0.122162
2.8800001	0.80073411	2.2269666	0.23066264	0.12445154	0.23074611	0.12428001
2.9000001	0.79546699	2.2759309	0.22910939	0.12625631	0.24082344	0.1260625
2.9200001	0.78385846	2.3177081	0.2257238	0.12781475	0.25194791	0.12759472
2.9400001	0.77305096	2.3628123	0.22256607	0.12931902	0.26350706	0.12907
2.96	0.7629594	2.4111832	0.21961141	0.13074041	0.27545292	0.13045941
2.98	0.75263044	2.4611761	0.21658468	0.1322404	0.28829279	0.1319235
3	0.74116338	2.5115991	0.21322583	0.13371555	0.30208352	0.13335823
3.02	0.73113066	2.5661434	0.21027665	0.13527178	0.31652053	0.13486998
3.04	0.71552271	2.6145055	0.2057149	0.13678789	0.33321345	0.13633333
3.0599999	0.71072842	2.6812275	0.20426789	0.13828361	0.34778386	0.13777778
3.0799999	0.69956382	2.7411648	0.20097813	0.13945081	0.36428189	0.13888474
3.0999999	0.68805479	2.8027928	0.19758382	0.14060633	0.38184014	0.13997332
3.1199999	0.67635556	2.8660101	0.19412935	0.14190787	0.40088322	0.1412
3.1400001	0.66887692	2.937272	0.19188689	0.14340348	0.41982315	0.14261685
3.1600001	0.66000212	3.0081679	0.18923593	0.14506468	0.44078536	0.14418895
3.1800001	0.65324068	3.0839579	0.18718855	0.14686662	0.46223951	0.14589527
3.2	0.64696784	3.1620103	0.18527588	0.14886545	0.48504632	0.14778901
3.22	0.64051591	3.2416313	0.18330488	0.15091802	0.50919426	0.14972601
3.24	0.63373184	3.3224341	0.18123114	0.15306976	0.5349941	0.15175001
3.26	0.62811174	3.4069159	0.17948578	0.15521274	0.56125548	0.15375618
3.28	0.6205099	3.4902695	0.1771611	0.15737805	0.590151	0.15576715
3.3	0.60973586	3.5710601	0.17391308	0.15945131	0.6225758	0.15766332
3.3199999	0.60593772	3.6641923	0.17266892	0.16150533	0.65109724	0.15954571
3.3399999	0.60184821	3.7596922	0.17133121	0.16327822	0.67998972	0.161135
3.3599999	0.59427531	3.8520136	0.16897935	0.16502397	0.7131089	0.16266909
3.3800001	0.58814865	3.9473211	0.16703594	0.1670636	0.747491	0.16448137
3.4000001	0.57996787	4.0409175	0.16449051	0.16922814	0.78606295	0.16638783
3.4200001	0.57773558	4.1431883	0.16365264	0.17187593	0.82173046	0.16878003
3.4400001	0.57304959	4.2464287	0.16209377	0.17377302	0.85846521	0.17039958
3.46	0.56670327	4.3488929	0.16004492	0.17569252	0.8988454	0.17200914
3.48	0.55933318	4.4526161	0.15768822	0.1773752	0.94133957	0.17335392
3.5	0.55569823	4.560082	0.15640077	0.17985345	0.98392307	0.17548125
3.52	0.54973945	4.6681316	0.1544283	0.18179552	1.0291486	0.17703748
3.54	0.54294676	4.7769423	0.1522022	0.18367382	1.07733	0.17849375
3.5599999	0.53644515	4.8876036	0.15004718	0.18560488	1.1273759	0.1799716
3.5799999	0.53065764	5.0013413	0.14808418	0.18745617	1.1778243	0.1813452
3.5999999	0.52462875	5.1171665	0.14603648	0.18915492	1.2299965	0.18253198
3.6199999	0.51905228	5.2348443	0.14410529	0.19094272	1.2838212	0.18377397
3.6400001	0.51183966	5.3514397	0.14168742	0.19280477	1.3438884	0.18502363
3.6600001	0.50493884	5.4698144	0.13934442	0.19471918	1.4062134	0.18628229
3.6800001	0.49760142	5.5896479	0.13685885	0.19655419	1.4719528	0.18740693
3.7	0.48957601	5.7092749	0.13415942	0.19854327	1.5435643	0.18861154
3.72	0.48663926	5.8389552	0.13290973	0.2002824	1.6020628	0.18962889
3.74	0.47543638	5.9579429	0.12925792	0.20220589	1.6892988	0.19057706
3.76	0.47406833	6.0936073	0.12842451	0.20383161	1.7466818	0.19142143
3.78	0.47033426	6.2267562	0.12689085	0.20560279	1.8146505	0.19229358
3.8	0.46493967	6.3599432	0.12485755	0.20728255	1.8902887	0.19297143
3.8199999	0.46053475	6.4952627	0.12309154	0.20907696	1.9658448	0.19372428
3.8399999	0.45611819	6.6317381	0.12130267	0.21093293	2.0445752	0.19446857
3.8599999	0.45088341	6.7685041	0.11925713	0.21283563	2.1300094	0.19515357
3.8800001	0.44559038	6.9074357	0.11717223	0.2146591	2.2183961	0.19568172
3.9000001	0.44084066	7.0491714	0.11522131	0.21641969	2.3070764	0.19609208
3.9200001	0.43680969	7.1921188	0.1134579	0.21835338	2.396808	0.196614
3.9400001	0.43143202	7.3360352	0.11128014	0.22019665	2.4961373	0.19689199
3.96	0.42623944	7.4792863	0.10913704	0.22238775	2.6015138	0.19739743
3.98	0.42170171	7.6266522	0.10715543	0.22436745	2.7051863	0.19764267
4	0.41653062	7.7747365	0.10496594	0.22642225	2.8175172	0.1978029
4.02	0.41456874	7.9288168	0.10367743	0.22830539	2.9109632	0.19793195
4.04	0.41003438	8.0806128	0.10162062	0.23044025	3.0275486	0.19798484
4.0599999	0.4058085	8.2333865	0.099628338	0.23272818	3.1478579	0.19807187
4.0799999	0.40179561	8.3877405	0.097670824	0.2350903	3.2717736	0.19811002
4.0999999	0.39792855	8.5434835	0.095728302	0.23754677	3.400069	0.19810545
4.1199999	0.39426335	8.7009103	0.093815782	0.24007266	3.5320735	0.19803606
4.1399999	0.39083565	8.8593011	0.09194489	0.24275335	3.668422	0.19797517
4.1599998	0.38764689	9.0188976	0.090114886	0.24556297	3.8088052	0.19789516
4.1799998	0.38454901	9.1802552	0.088280441	0.24844319	3.9540201	0.1977206
4.1999998	0.3818104	9.3421138	0.08652276	0.2515363	4.1030501	0.19760382
4.2199998	0.37969491	9.5022932	0.084924611	0.25506345	4.2555004	0.19776941
4.2399998	0.3774353	9.6659847	0.083246927	0.25848307	4.4131068	0.19763774
4.2600002	0.37466996	9.8354998	0.081376012	0.26160773	4.5783276	0.19697458
4.2800002	0.37294634	10.000508	0.079793852	0.2654385	4.745133	0.19687885
4.3000002	0.37091618	10.170558	0.07807744	0.2690735	4.9186808	0.19635084
4.3200002	0.36901116	10.342631	0.07636105	0.27281522	5.0976358	0.19571001
4.3400002	0.36737225	10.515173	0.074690124	0.276815	5.2821219	0.19510056
4.3600001	0.36598368	10.689143	0.073056473	0.28098038	5.4709898	0.19443974
4.3800001	0.36478448	10.864235	0.071442581	0.2853596	5.665837	0.19374271
4.4000001	0.36375919	11.041118	0.069841049	0.28989934	5.8661753	0.19295502
4.4200001	0.36291134	11.219351	0.068253674	0.29465531	6.0728175	0.19211084
4.4400001	0.36225516	11.399354	0.066682482	0.2995941	6.2850348	0.19118002
4.46	0.36173234	11.581384	0.065108645	0.30472356	6.5041099	0.19013822
4.48	0.36143202	11.764476	0.063561063	0.31012534	6.7296416	0.18906618
4.5	0.3613389	11.949432	0.062031602	0.31573696	6.9609213	0.1879039
4.52	0.36147956	12.135385	0.060530594	0.32164508	7.198723	0.18671541
4.54	0.36172011	12.324265	0.059010599	0.32773808	7.4443031	0.18535161
4.5599999	0.3621132	12.515576	0.057487948	0.3340678	7.6975031	0.18385656
4.5799999	0.36270202	12.7095	0.055973709	0.34061242	7.9569695	0.18222444
4.5999999	0.36348912	12.904822	0.05447252	0.34751515	8.2251364	0.18053935
4.6199999	0.36448186	13.102191	0.052983177	0.35472542	8.5009809	0.17875838
4.6399999	0.36568148	13.301742	0.051504537	0.36225212	8.784666	0.17687462
4.6599998	0.36711104	13.503174	0.050043813	0.37012626	9.0760538	0.17491012
4.6799998	0.36880874	13.705839	0.048614255	0.37839543	9.3747361	0.17291012
4.6999998	0.37081731	13.908841	0.047231758	0.38711464	9.6800871	0.17093296
4.7199998	0.37301811	14.113839	0.04585333	0.39625934	9.9954767	0.16886224
4.7399998	0.37550717	14.319658	0.044511819	0.40585685	10.318012	0.16677926
4.7600002	0.37819062	14.527651	0.043172537	0.41591167	10.6511	0.16459248
4.7800002	0.38118646	14.735904	0.0418786	0.42647176	10.991029	0.16242655
4.8000002	0.38446821	14.945	0.040618913	0.43751843	11.338108	0.16024198
4.8200002	0.38796334	15.155989	0.039366167	0.44908724	11.695884	0.15797023
4.8400002	0.39173653	15.368154	0.038142203	0.46115789	12.061075	0.1556587
4.8600001	0.39571396	15.582786	0.036917867	0.47376985	12.437695	0.15322679
4.8800001	0.3998888	15.800456	0.035687016	0.48693324	12.826511	0.15064424
4.9000001	0.4042675	16.022532	0.034443109	0.50054277	13.225504	0.14783823
4.9200001	0.40883505	16.248982	0.03318017	0.51471807	13.638173	0.14481448
4.9400001	0.41373243	16.474603	0.031967154	0.5296572	14.060443	0.14187025
4.96	0.41897193	16.699853	0.030804956	0.54525233	14.488853	0.13897775
4.98	0.42454028	16.923585	0.029695857	0.56165045	14.926168	0.13619312
5	0.43041737	17.146277	0.028631242	0.57885107	15.372895	0.13348402
5.0500002	0.44710845	17.707713	0.026300436	0.62078638	16.390814	0.12659144
5.0999999	0.46491203	18.264886	0.023984543	0.67059884	17.56377	0.11993212
5.1500001	0.48447617	18.813134	0.021903688	0.72569623	18.786779	0.11373961
5.1999998	0.50574749	19.342951	0.020107513	0.78656073	20.055338	0.1084099
5.25	0.52858204	19.855776	0.01855166	0.85304249	21.362589	0.10378942
5.3000002	0.55285077	20.340515	0.017286512	0.92548768	22.700395	0.10031877
5.3499999	0.57835752	20.805658	0.01620685	1.0038474	24.074736	0.097517369
5.4000001	0.60498397	21.259504	0.015223411	1.0885529	25.501605	0.094957591
5.4499998	0.63266533	21.699522	0.014342446	1.1798043	26.977073	0.092719527
5.5	0.66130978	22.121482	0.013579124	1.2777158	28.493927	0.090952192
5.5500002	0.69084406	22.526903	0.012909905	1.3823889	30.051105	0.089554066
5.5999999	0.72134166	22.929248	0.012247016	1.4941724	31.663452	0.087943167
5.6500001	0.75253523	23.308046	0.011698579	1.6133935	33.314099	0.086947804
5.6999998	0.7840823	23.647004	0.011334639	1.7395956	34.97611	0.087177889
5.75	0.81635434	23.97929	0.010973334	1.8729208	36.676322	0.087275311
5.8000002	0.84991447	24.338413	0.010448698	2.0166806	38.500193	0.085948073
5.8499999	0.88442335	24.697906	0.00990833	2.1695715	40.390819	0.084260944
5.9000001	0.91966876	25.046803	0.009403606	2.3312734	42.327518	0.082635804
5.9499998	0.95566048	25.387678	0.008916723	2.5033041	44.33449	0.080970591
6	0.99279018	25.736497	0.008390046	2.6856566	46.414231	0.078680919
6.0500002	1.0301359	26.056795	0.007962292	2.8775345	48.523907	0.077103876
6.0999999	1.0682305	26.371917	0.007539596	3.080733	50.703691	0.075378803
6.1500001	1.1067022	26.669528	0.007165446	3.2945117	52.92786	0.073946152
6.1999998	1.1444912	26.917557	0.00694121	3.5158331	55.126467	0.073920181
6.25	1.1814032	27.116526	0.006848988	3.7439351	57.28923	0.075243437
6.3000002	1.2183765	27.300074	0.006772503	3.9815979	59.476915	0.076725042
6.3499999	1.2558877	27.483159	0.006667301	4.2303296	61.716147	0.077854837
6.4000001	1.2942803	27.675157	0.006506511	4.4945851	64.070795	0.078328808
6.4499998	1.333265	27.866818	0.006326729	4.7705874	66.473947	0.078477771
6.5	1.3727384	28.055701	0.006132802	5.0617197	68.966812	0.07839373
6.5500002	1.4130069	28.249291	0.005908284	5.3698699	71.570781	0.077838219
6.5999999	1.4534647	28.432402	0.005698896	5.68878	74.188563	0.07732455
6.6500001	1.4944878	28.614386	0.005482523	6.0193232	76.833119	0.076550466
6.6999998	1.5361321	28.797136	0.005247506	6.3722289	79.638088	0.075461905
6.75	1.5782527	28.976722	0.005014179	6.7367219	82.457486	0.0741966
6.8000002	1.6208041	29.152708	0.004779992	7.1182293	85.355025	0.072774746
6.8499999	1.6635865	29.321321	0.004553719	7.5162677	88.31798	0.071323909
6.9000001	1.7067237	29.485499	0.004329732	7.9317016	91.352488	0.069755146
6.9499998	1.7501594	29.644456	0.004111072	8.3628399	94.434001	0.068099401
7	1.7941504	29.803392	0.003886861	8.8143601	97.612713	0.066197717
7.0500002	1.8380726	29.950999	0.003679232	9.2827278	100.84004	0.064414276
7.0999999	1.8821972	30.092841	0.003478174	9.768332	104.11834	0.062577564
7.1500001	1.9264463	30.228047	0.00328428	10.274066	107.47421	0.06072083
7.1999998	1.9711793	30.363082	0.003087743	10.799866	110.9039	0.058646952
7.25	2.0164088	30.498184	0.00288879	11.347149	114.41709	0.056355492
7.3000002	2.0617683	30.627495	0.002697114	11.915446	118.00234	0.054035835
7.3499999	2.1075124	30.755391	0.00250649	12.504934	121.65816	0.05155719
7.4000001	2.1538449	30.885149	0.002312083	13.12016	125.42472	0.04882477
7.4499998	2.2004388	31.011732	0.002122341	13.757892	129.26394	0.046001273
7.5	2.2474957	31.138354	0.00193277	14.421398	133.20265	0.042993293
7.5500002	2.294856	31.262711	0.001747331	15.107927	137.20971	0.039878313
7.5999999	2.3423815	31.383039	0.001568165	15.820858	141.31106	0.036717765
7.6500001	2.3899031	31.497233	0.001398288	16.557121	145.47409	0.033582523
7.6999998	2.4375677	31.607685	0.001234524	17.317606	149.70371	0.030404846
7.75	2.4851666	31.711833	0.001079896	18.103373	154.00474	0.027270812
7.8000002	2.532582	31.808512	0.000935637	18.913648	158.36671	0.024223197
7.8499999	2.5793105	31.891652	0.000808541	19.744501	162.75274	0.021456385
7.9000001	2.6251756	31.959741	0.000699463	20.597482	167.17365	0.019025361
7.9499998	2.6699475	32.010728	0.000609984	21.463377	171.55351	0.016999083
8	2.713385	32.042541	0.000541184	22.35016	175.95633	0.015453467
8.0500002	2.7549445	32.049606	0.000498023	23.245068	180.28077	0.014567321
8.1000004	2.7942235	32.028383	0.000482708	24.1472	184.52253	0.014461125
8.1499996	2.8301948	31.968264	0.00050437	25.050672	188.63874	0.015476201
8.1999998	2.8621496	31.862928	0.000567107	25.937621	192.50067	0.017816202
8.25	2.8901782	31.715553	0.000665333	26.815602	196.17514	0.021400028
8.3000002	2.9158199	31.54529	0.000778849	27.696993	199.76306	0.025647052
8.3500004	2.9406677	31.370731	0.000889785	28.589997	203.33003	0.029989238
8.3999996	2.9655294	31.20087	0.000990437	29.501224	206.92512	0.034156773
8.4499998	2.9905336	31.036887	0.001080429	30.444066	210.64	0.038129614
8.5	3.0153226	30.874807	0.001164306	31.401933	214.35595	0.042034098
8.5500002	3.0399536	30.715184	0.001241958	32.388527	218.16551	0.045871521
8.6000004	3.0641795	30.555424	0.001316267	33.394094	221.99977	0.049729221
8.6499996	3.0873916	30.389413	0.001392619	34.411047	225.80691	0.05380847
8.6999998	3.1099149	30.220665	0.001468351	35.441666	229.60343	0.058010617
8.75	3.1319035	30.050845	0.001542233	36.495419	233.45083	0.062300551
8.8000002	3.1535455	29.881842	0.00161336	37.565049	237.30178	0.066623598
8.8500004	3.1748259	29.713521	0.001682019	38.658956	241.20875	0.071002401
8.8999996	3.195685	29.545305	0.001749225	39.765811	245.09986	0.075457724
8.9499998	3.2156095	29.37243	0.00181847	40.888298	248.99141	0.080159314
9	3.2341242	29.190723	0.001892751	42.019442	252.84083	0.085250945
9.0500002	3.2520669	29.008162	0.001966506	43.169028	256.70939	0.090494068
